id,cue,response,trial,gender,age,age_group
745,risiko,autounfall,1,female,68,6
746,risiko,autofahrt,1,female,69,6
747,risiko,finanzmarkt,1,female,31,2
748,risiko,computer,1,female,60,5
749,risiko,atomenergie,1,female,66,5
750,risiko,mut,1,male,43,3
751,risiko,fallschirm,1,male,23,1
752,risiko,gefahr,1,male,21,1
753,risiko,geld,1,male,55,4
754,risiko,chance,1,female,50,4
755,risiko,gefahr,1,male,60,5
756,risiko,angst,1,male,21,1
757,risiko,gefahr,1,male,46,3
758,risiko,autoverkehr,1,male,44,3
759,risiko,gefahr,1,female,60,5
760,risiko,vorsicht,1,male,70,6
761,risiko,straßenverkehr,1,female,68,6
762,risiko,gefahr,1,male,32,2
763,risiko,geld,1,male,25,1
764,risiko,einschätzen,1,female,23,1
765,risiko,jobwechsel,1,female,37,2
766,risiko,erdbeben,1,female,71,6
767,risiko,islam,1,female,46,3
768,risiko,gefahr,1,male,36,2
769,risiko,geld,1,male,26,1
770,risiko,unfall,1,male,68,6
771,risiko,hektik,1,female,40,3
772,risiko,angst,1,female,70,6
773,risiko,gefahr,1,male,57,4
774,risiko,leben,1,male,37,2
775,risiko,ich,1,male,30,2
776,risiko,gefahr,1,male,68,6
777,risiko,verlust,1,female,27,1
778,risiko,geldanlage,1,female,66,5
779,risiko,spiel,1,male,35,2
780,risiko,krieg,1,male,23,1
781,risiko,gefahr,1,female,59,5
782,risiko,gefahr,1,male,67,5
783,risiko,versicherung,1,female,41,3
784,risiko,spekulation,1,male,74,6
785,risiko,gefahr,1,male,38,3
786,risiko,gefahr,1,male,28,2
787,risiko,schaden,1,male,64,5
788,risiko,schwangerschaft,1,female,27,1
789,risiko,bälle,1,female,51,4
790,risiko,leben,1,male,50,4
791,risiko,gruppe,1,male,46,3
792,risiko,gefahr,1,male,68,6
793,risiko,geldanlage,1,female,37,2
794,risiko,aktien,1,female,32,2
795,risiko,unfall,1,male,25,1
796,risiko,unfall,1,female,58,5
797,risiko,verlust,1,male,47,3
798,risiko,weihnachtsmarkt,1,female,70,6
799,risiko,firma,1,male,66,5
800,risiko,auto,1,male,65,5
801,risiko,neugierig,1,female,58,5
802,risiko,riskant,1,male,52,4
803,risiko,angst,1,female,58,5
804,risiko,gefahr,1,female,69,6
805,risiko,freeclimbing,1,female,25,1
806,risiko,gefahr,1,female,76,6
807,risiko,operation,1,female,63,5
808,risiko,geld,1,female,61,5
809,risiko,unfall,1,female,74,6
810,risiko,angst,1,female,21,1
811,risiko,marslandung,1,male,63,5
812,risiko,gut,1,male,50,4
813,risiko,gefahr,1,female,53,4
814,risiko,extremsport,1,male,84,6
815,risiko,trump,1,male,52,4
816,risiko,gefahr,1,female,59,5
817,risiko,schnell,1,male,25,1
818,risiko,fallschirmsprung,1,female,32,2
819,risiko,gefahr,1,female,64,5
820,risiko,brettspiel,1,male,49,4
821,risiko,betrogen zu werden,1,male,72,6
822,risiko,unfall,1,female,59,5
823,risiko,versicherung,1,male,46,3
824,risiko,hoch,1,female,44,3
825,risiko,gefahr,1,female,61,5
826,risiko,gefahr,1,female,77,6
827,risiko,gefahr,1,female,46,3
828,risiko,spannung,1,female,56,4
829,risiko,geld,1,male,47,3
830,risiko,chance,1,male,53,4
831,risiko,gefahr,1,male,30,2
832,risiko,geld,1,female,30,2
833,risiko,angst,1,female,69,6
834,risiko,sparen,1,male,44,3
835,risiko,mut,1,male,27,1
836,risiko,mut,1,female,60,5
837,risiko,spiel,1,male,39,3
838,risiko,gefahr,1,female,66,5
839,risiko,verlust,1,male,61,5
840,risiko,sex,1,male,32,2
841,risiko,mut,1,female,63,5
842,risiko,gefahr,1,male,35,2
843,risiko,versicherung,1,female,33,2
844,risiko,bereitschaft,1,female,32,2
845,risiko,gefahr,1,male,80,6
846,risiko,verlust,1,male,36,2
847,risiko,geldanlagen,1,female,51,4
848,risiko,ball,1,male,62,5
849,risiko,rente,1,female,52,4
850,risiko,gefahr,1,female,57,4
851,risiko,management,1,female,22,1
852,risiko,kundenverlust,1,male,27,1
853,risiko,radfahren,1,male,57,4
854,risiko,gefahr,1,female,55,4
855,risiko,glücksspiel,1,male,37,2
856,risiko,sport,1,female,39,3
857,risiko,abenteuer,1,female,68,6
858,risiko,geld,1,female,25,1
859,risiko,nein,1,female,56,4
860,risiko,gefahr,1,female,18,1
861,risiko,unfall,1,female,68,6
862,risiko,auto,1,male,61,5
863,risiko,familie,1,male,45,3
864,risiko,chance,1,male,39,3
865,risiko,wetten,1,male,55,4
866,risiko,sex,1,male,35,2
867,risiko,gefahr,1,female,63,5
868,risiko,wolken,1,male,68,6
869,risiko,verkehr,1,female,51,4
870,risiko,geld,1,female,68,6
871,risiko,spiel,1,male,22,1
872,risiko,erfolg,1,female,32,2
873,risiko,riskieren,1,female,51,4
874,risiko,spiel,1,male,42,3
875,risiko,verlust,1,male,47,3
876,risiko,autofahren,1,female,38,3
877,risiko,gefahr,1,male,67,5
878,risiko,gefahr,1,male,47,3
879,risiko,gefahr,1,female,64,5
880,risiko,angst,1,female,39,3
881,risiko,verlust,1,female,58,5
882,risiko,mut,1,male,34,2
883,risiko,casino,1,female,23,1
884,risiko,gefahr,1,male,51,4
885,risiko,gefahr,1,male,54,4
886,risiko,gefahr,1,female,31,2
887,risiko,angriff,1,male,71,6
888,risiko,gefahr,1,male,27,1
889,risiko,wetter,1,female,67,5
890,risiko,spiel,1,male,25,1
891,risiko,auto,1,female,36,2
892,risiko,mut,1,female,27,1
893,risiko,angst,1,male,69,6
894,risiko,angst,1,female,63,5
895,risiko,knappheit,1,female,25,1
896,risiko,spontan,1,male,68,6
897,risiko,gefahr,1,male,50,4
898,risiko,angst,1,female,53,4
899,risiko,mut,1,male,62,5
900,risiko,finanzen,1,male,69,6
901,risiko,gefahr,1,female,35,2
902,risiko,gesundheit,1,male,39,3
903,risiko,chance,1,female,34,2
904,risiko,spiel,1,female,37,2
905,risiko,gefahr,1,male,49,4
906,risiko,gefahr,1,male,68,6
907,risiko,autofahren,1,female,49,4
908,risiko,geld,1,male,31,2
909,risiko,gefaht,1,female,58,5
910,risiko,auto,1,male,60,5
911,risiko,angst,1,female,44,3
912,risiko,unfall,1,male,40,3
913,risiko,gefahr,1,female,47,3
914,risiko,geld,1,male,61,5
915,risiko,bungee-jumping,1,male,30,2
916,risiko,gefahr,1,female,72,6
917,risiko,angst,1,male,62,5
918,risiko,arbeit,1,female,52,4
919,risiko,lebensversicherung,1,male,60,5
920,risiko,gefahr,1,male,25,1
921,risiko,leben,1,female,21,1
922,risiko,gefahr,1,female,37,2
923,risiko,vermeidung,1,female,43,3
924,risiko,gerechtigkeit,1,female,68,6
925,risiko,gefahr,1,female,34,2
926,risiko,gefahr,1,female,36,2
927,risiko,angst,1,female,66,5
928,risiko,angst,1,female,47,3
929,risiko,gefahr,1,female,68,6
930,risiko,straßeverkehr,1,male,53,4
931,risiko,geld,1,female,36,2
932,risiko,verlust,1,male,56,4
933,risiko,gefahr,1,female,58,5
934,risiko,gefahr,1,female,54,4
935,risiko,kredit,1,female,60,5
936,risiko,gefahr,1,female,73,6
937,risiko,herbst,1,male,23,1
938,risiko,geld,1,male,36,2
939,risiko,alkohol am steuer,1,male,76,6
940,risiko,unfall,1,female,60,5
941,risiko,lebensrisiko,1,female,52,4
942,risiko,gefahr,1,female,35,2
943,risiko,risikoanalyse,1,male,70,6
944,risiko,autofahren,1,female,70,6
945,risiko,chance,1,female,70,6
946,risiko,gefahr,1,female,63,5
947,risiko,spaß,1,female,40,3
948,risiko,geld,1,female,33,2
949,risiko,aktien,1,male,68,6
950,risiko,spiel,1,female,48,4
951,risiko,gefahr,1,male,75,6
952,risiko,unruhe,1,female,39,3
953,risiko,autofahren,1,female,73,6
954,risiko,fonds,1,female,25,1
955,risiko,versicherung,1,male,53,4
956,risiko,gefahr,1,male,43,3
957,risiko,wagnis,1,male,52,4
958,risiko,gefahr,1,male,70,6
959,risiko,gefahr,1,female,74,6
960,risiko,gefahr,1,female,40,3
961,risiko,spiel,1,male,37,2
962,risiko,geld,1,male,68,6
963,risiko,gefahr,1,female,40,3
964,risiko,leben,1,female,63,5
965,risiko,gefahr,1,female,52,4
966,risiko,versicherung,1,female,59,5
967,risiko,lebensversicherung,1,male,55,4
968,risiko,auto,1,male,69,6
969,risiko,gefahr,1,male,54,4
970,risiko,geld,1,male,52,4
971,risiko,geld,1,male,26,1
972,risiko,geld,1,female,37,2
973,risiko,gefährlich,1,female,68,6
974,risiko,geld,1,female,50,4
975,risiko,gefahr,1,female,73,6
976,risiko,angst,1,male,49,4
977,risiko,achtung,1,female,56,4
978,risiko,unfall,1,male,53,4
979,risiko,unfall,1,female,27,1
980,risiko,skifahren,1,female,59,5
981,risiko,geldanlage,1,female,39,3
982,risiko,gefahr,1,female,42,3
983,risiko,gefahr,1,male,28,2
984,risiko,gefahr,1,female,70,6
985,risiko,mut,1,female,47,3
986,risiko,familie,1,male,54,4
987,risiko,spiel,1,male,48,4
988,risiko,geld,1,male,27,1
989,risiko,gefahr,1,female,69,6
990,risiko,zocken,1,male,25,1
991,risiko,spaß,1,female,29,2
992,risiko,gefahr,1,female,63,5
993,risiko,gefahr,1,male,36,2
994,risiko,gefahr,1,female,58,5
995,risiko,gefahr,1,male,24,1
996,risiko,geld,1,female,49,4
997,risiko,wachstum,1,male,22,1
998,risiko,gefahr,1,female,48,4
999,risiko,geld,1,male,37,2
1000,risiko,unfall,1,female,43,3
1001,risiko,angst,1,male,37,2
1002,risiko,gesundheit,1,male,47,3
1003,risiko,auto,1,female,40,3
1004,risiko,hörgerät,1,male,74,6
1005,risiko,gefahr,1,male,38,3
1006,risiko,börse,1,male,29,2
1007,risiko,achterbahn,1,female,31,2
1008,risiko,freudig,1,female,34,2
1009,risiko,geld,1,female,20,1
1010,risiko,adrenalin,1,female,31,2
1011,risiko,gefahr,1,male,51,4
1012,risiko,hund,1,male,23,1
1013,risiko,unfall,1,female,22,1
1014,risiko,schaden,1,female,27,1
1015,risiko,zögern,1,female,69,6
1016,risiko,möglichkeit,1,male,29,2
1017,risiko,freude,1,female,32,2
1018,risiko,mensch,1,male,33,2
1019,risiko,geldgeschäft,1,female,68,6
1020,risiko,gefahr,1,female,54,4
1021,risiko,gefahr,1,male,40,3
1022,risiko,geld,1,male,29,2
1023,risiko,nicht sicher,1,female,79,6
1024,risiko,kernkraftwerk,1,male,56,4
1025,risiko,gefahr,1,female,47,3
1026,risiko,auto,1,female,51,4
1027,risiko,leben,1,female,44,3
1028,risiko,geld,1,female,26,1
1029,risiko,unabwägbar,1,male,71,6
1030,risiko,spannung,1,male,34,2
1031,risiko,gefahr,1,female,36,2
1032,risiko,adrenalin,1,female,27,1
1033,risiko,leben,1,male,68,6
1034,risiko,große,1,male,74,6
1035,risiko,brettspiel,1,male,26,1
1036,risiko,gefahr,1,male,79,6
1037,risiko,erlebnisveranstaltung,1,female,25,1
1038,risiko,abwägen,1,female,54,4
1039,risiko,kalkulierbar,1,male,57,4
1040,risiko,täglich,1,male,50,4
1041,risiko,vorsicht,1,female,47,3
1042,risiko,mut,1,female,64,5
1043,risiko,gefahr,1,male,39,3
1044,risiko,wetter,1,female,73,6
1045,risiko,mut,1,female,23,1
1046,risiko,gefahr,1,male,27,1
1047,risiko,wahl,1,female,74,6
1048,risiko,gefahren,1,male,51,4
1049,risiko,gefahr,1,female,51,4
1050,risiko,kosten,1,male,40,3
1051,risiko,weihnachtsfeier,1,female,57,4
1052,risiko,gefahr,1,male,57,4
1053,risiko,gefahr,1,female,57,4
1054,risiko,unfall,1,female,68,6
1055,risiko,geld,1,male,68,6
1056,risiko,gefahr,1,female,49,4
1057,risiko,bergsteigen,1,male,48,4
1058,risiko,gefahr,1,male,70,6
1059,risiko,gefahr,1,male,75,6
1060,risiko,angst,1,female,23,1
1061,risiko,onlineeinkauf,1,female,72,6
1062,risiko,angst,1,female,43,3
1063,risiko,poker,1,male,56,4
1064,risiko,boot,1,male,54,4
1065,risiko,geld,1,male,73,6
1066,risiko,spiel,1,male,43,3
1067,risiko,minimieren,1,female,45,3
1068,risiko,gefahr,1,female,49,4
1069,risiko,geld,1,male,47,3
1070,risiko,aktien,1,male,45,3
1071,risiko,gefahr,1,male,25,1
1072,risiko,gefahr,1,male,38,3
1073,risiko,angst,1,female,49,4
1074,risiko,leben,1,female,46,3
1075,risiko,nein,1,female,29,2
1076,risiko,aufregung,1,female,52,4
1077,risiko,befristet,1,female,21,1
1078,risiko,formel eins autorennen,1,female,70,6
1079,risiko,spiel,1,female,21,1
1080,risiko,das spiel,1,male,26,1
1081,risiko,gruppe,1,female,33,2
1082,risiko,"zwo, eins, risiko ",1,female,31,2
1083,risiko,achtung,1,female,56,4
1084,risiko,gefahr,1,male,76,6
1085,risiko,gesellschaftsspiel,1,male,47,3
1086,risiko,adrenalin,1,female,27,1
1087,risiko,freudig,1,female,38,3
1088,risiko,angst,1,female,29,2
1089,risiko,gefahr,1,female,20,1
1090,risiko,angst,1,female,26,1
1091,risiko,spiel,1,male,19,1
1092,risiko,gefahr,1,female,28,2
1093,risiko,mut,1,female,54,4
1094,risiko,gewinn,1,female,32,2
1095,risiko,angst,1,female,68,6
1096,risiko,spaß,1,female,35,2
1097,risiko,gefahr,1,female,25,1
1098,risiko,angst,1,female,70,6
1099,risiko,gefahr,1,male,46,3
1100,risiko,mut,1,female,42,3
1101,risiko,verlust,1,male,24,1
1102,risiko,lebensversicherung,1,female,33,2
1103,risiko,angst,1,female,29,2
1104,risiko,wim thoelke,1,male,38,3
1105,risiko,gefahr,1,female,72,6
1106,risiko,angst,1,female,21,1
1107,risiko,versicherung,1,female,26,1
1108,risiko,geld,1,female,33,2
1109,risiko,schule,1,female,26,1
1110,risiko,bergsteigen,1,female,44,3
1111,risiko,straßenverkehr,1,male,47,3
1112,risiko,gesundheit,1,female,75,6
1113,risiko,angst,1,female,52,4
1114,risiko,gefahr,1,female,41,3
1115,risiko,versicherung,1,female,42,3
1116,risiko,absicherung,1,female,36,2
1117,risiko,gefahr,1,female,24,1
1118,risiko,finanzen,1,male,40,3
1119,risiko,gefahr,1,female,28,2
1120,risiko,geld,1,female,22,1
1121,risiko,gefahr,1,female,24,1
1122,risiko,gefahr,1,female,26,1
1123,risiko,gefahr,1,female,45,3
1124,risiko,geldanlage,1,male,27,1
1125,risiko,gefahr,1,female,23,1
1126,risiko,tod,1,male,47,3
1127,risiko,gefahr,1,female,32,2
1128,risiko,gefahr,1,female,55,4
1129,risiko,gefährlich,1,female,35,2
1130,risiko,angst,1,female,47,3
1131,risiko,gefahr,1,female,55,4
1132,risiko,gefahr,1,female,27,1
1133,risiko,geldanlage,1,female,70,6
1134,risiko,angst,1,female,35,2
1135,risiko,angst,1,female,22,1
1136,risiko,gefahr,1,female,34,2
1137,risiko,gefahr,1,female,19,1
1138,risiko,geld,1,male,25,1
1139,risiko,brettspiel,1,male,25,1
1140,risiko,haus,1,female,24,1
1141,risiko,absturz,1,female,33,2
1142,risiko,unfall,1,female,35,2
1143,risiko,versicherung,1,female,37,2
1144,risiko,wagnis,1,female,70,6
1145,risiko,versicherung,1,female,41,3
1146,risiko,geld,1,male,39,3
1147,risiko,gefahr,1,female,27,1
1148,risiko,gefahr,1,female,40,3
1149,risiko,hoch,1,female,68,6
1150,risiko,geld,1,female,68,6
1151,risiko,auto,1,male,25,1
1152,risiko,kauf,1,male,73,6
1153,risiko,operativer eingriff,1,female,39,3
1154,risiko,gefahr,1,female,35,2
1155,risiko,zurücksetzen,1,female,69,6
1156,risiko,sport,1,male,26,1
1157,risiko,gefährlich,1,female,38,3
1158,risiko,leben,1,female,25,1
1159,risiko,problem,1,male,70,6
1160,risiko,spiel,1,female,25,1
1161,risiko,spaß,1,male,24,1
1162,risiko,gefahr,1,male,27,1
1163,risiko,banken,1,female,68,6
1164,risiko,chaos,1,male,82,6
1165,risiko,versicherung,1,female,24,1
1166,risiko,autofahren,1,female,23,1
1167,risiko,gefahr,1,female,21,1
1168,risiko,mut,1,female,68,6
1169,risiko,löwenzahn,1,female,47,3
1170,risiko,gefahr,1,female,21,1
1171,risiko,abwägen,1,female,47,3
1172,risiko,gefahr,1,female,71,6
1173,risiko,schwer,1,female,19,1
1174,risiko,eigentum,1,male,22,1
1175,risiko,geld,1,male,24,1
1176,risiko,gefahr,1,male,27,1
1177,risiko,aktien,1,female,68,6
1178,risiko,krankheit,1,male,24,1
1179,risiko,beruf,1,male,27,1
1180,risiko,unsicherheit,1,female,73,6
1181,risiko,gefahr,1,male,22,1
1182,risiko,fallschirmspringer,1,male,21,1
1183,risiko,spaß,1,male,21,1
1184,risiko,verantwortung,1,female,70,6
1185,risiko,klausur,1,male,21,1
1186,risiko,hiv,1,male,27,1
1187,risiko,unfall,1,female,69,6
1188,risiko,lebensversicherung,1,female,71,6
1189,risiko,risikobereitschaft,1,female,26,1
1190,risiko,spiel,1,male,24,1
1191,risiko,aktienmarkt,1,male,26,1
1192,risiko,gefahr,1,male,26,1
1193,risiko,gefahr,1,male,24,1
1194,risiko,gefahr,1,male,27,1
1195,risiko,gesundheit,1,female,27,1
1196,risiko,gefahr,1,female,69,6
1197,risiko,erste hilfe,1,female,24,1
1198,risiko,spaß,1,female,68,6
1199,risiko,wahl,1,female,81,6
1200,risiko,gefahr,1,female,69,6
1201,risiko,straßenverkehr,1,female,70,6
1202,risiko,gefahr,1,male,20,1
1203,risiko,faktor,1,male,27,1
1204,risiko,tod,1,female,69,6
1205,risiko,gefahr,1,male,27,1
1,risiko,fliegen mit dem flugzeug,2,female,33,2
2,risiko,ungewissheit,2,male,56,4
3,risiko,versicherung,2,female,27,1
4,risiko,politikverdrossenheit,2,male,66,5
5,risiko,hindernis,2,female,59,5
6,risiko,bereitschaft,2,female,26,1
7,risiko,avers,2,male,37,2
8,risiko,alter,2,male,41,3
9,risiko,spiel,2,male,36,2
10,risiko,mut,2,female,45,3
11,risiko,adrenalin,2,male,32,2
12,risiko,gefahr,2,female,30,2
13,risiko,autofahren,2,female,28,2
14,risiko,mut,2,female,53,4
15,risiko,verlust,2,male,58,5
16,risiko,preisentwicklung,2,male,61,5
17,risiko,versicherung,2,male,58,5
18,risiko,mut,2,male,65,5
19,risiko,schnee,2,female,80,6
20,risiko,gefährlich,2,male,75,6
21,risiko,leichtsinn,2,female,59,5
22,risiko,angst,2,male,37,2
23,risiko,gesundheit,2,male,52,4
24,risiko,schmerzen,2,female,47,3
25,risiko,spaß,2,male,27,1
26,risiko,gewinn,2,female,48,4
27,risiko,negativ,2,female,63,5
28,risiko,absichern,2,male,36,2
29,risiko,arbeiten,2,male,67,5
30,risiko,neugier,2,female,73,6
31,risiko,unfall,2,male,62,5
32,risiko,angst,2,female,31,2
33,risiko,gefahr,2,female,64,5
34,risiko,angst,2,male,29,2
35,risiko,sport,2,male,73,6
36,risiko,brettspiel,2,male,30,2
37,risiko,unfall,2,male,64,5
38,risiko,gewinn,2,male,46,3
39,risiko,zu hoch,2,male,24,1
40,risiko,aids,2,male,28,2
41,risiko,bedenken,2,male,62,5
42,risiko,vollgas,2,male,46,3
43,risiko,gefährlich,2,male,34,2
44,risiko,unbekannt,2,female,48,4
45,risiko,vorsicht,2,female,64,5
46,risiko,unfall,2,female,53,4
47,risiko,abschätzen,2,male,31,2
48,risiko,spaß,2,male,30,2
49,risiko,verlust,2,male,40,3
50,risiko,gefahr,2,male,23,1
51,risiko,aktie,2,male,33,2
52,risiko,mut,2,female,50,4
53,risiko,bewusstsein,2,male,22,1
54,risiko,gefahr,2,female,26,1
55,risiko,abenteuer,2,female,71,6
56,risiko,angst,2,female,31,2
57,risiko,gewinn,2,female,55,4
58,risiko,gefahr,2,male,53,4
59,risiko,gefahr,2,male,41,3
60,risiko,job,2,female,63,5
61,risiko,familie,2,male,33,2
62,risiko,projekt,2,female,32,2
63,risiko,mut,2,female,44,3
64,risiko,alkohol,2,female,28,2
65,risiko,unvermeidbar,2,female,27,1
66,risiko,militär,2,male,31,2
67,risiko,seitensprung,2,male,62,5
68,risiko,beruf,2,male,20,1
69,risiko,abwägen,2,male,57,4
70,risiko,unkalkulierbarkeit,2,female,68,6
71,risiko,abwägen,2,male,67,5
72,risiko,gefahr,2,female,40,3
73,risiko,unkalkulierbar,2,female,58,5
74,risiko,glücksspiel,2,female,32,2
75,risiko,börse,2,male,38,3
76,risiko,gefahr,2,female,35,2
77,risiko,beruf,2,male,27,1
78,risiko,brettspiel,2,male,35,2
79,risiko,gefährlich,2,male,25,1
80,risiko,baumaßnahmen,2,female,71,6
81,risiko,angst,2,male,58,5
82,risiko,versicherung,2,male,40,3
83,risiko,spannung,2,male,52,4
84,risiko,alter,2,female,43,3
85,risiko,brettspiel,2,male,22,1
86,risiko,adrenalin,2,male,26,1
87,risiko,motorrad,2,male,50,4
88,risiko,auto,2,female,35,2
89,risiko,zeit,2,male,26,1
90,risiko,prüfen,2,male,74,6
91,risiko,sex,2,male,49,4
92,risiko,weihnachten,2,female,67,5
93,risiko,flug,2,female,67,5
94,risiko,versicherung,2,female,50,4
95,risiko,vermeiden,2,male,41,3
96,risiko,job,2,male,54,4
97,risiko,gefahr,2,female,54,4
98,risiko,angst,2,female,26,1
99,risiko,chance,2,male,37,2
100,risiko,hoch,2,female,39,3
101,risiko,gesundheit,2,male,58,5
102,risiko,unsicher,2,female,47,3
103,risiko,auto,2,male,44,3
104,risiko,abenteuer,2,female,60,5
105,risiko,abwägung,2,female,38,3
106,risiko,auto,2,male,68,6
107,risiko,abwägung,2,male,64,5
108,risiko,finanzen,2,male,26,1
109,risiko,spontan,2,female,62,5
110,risiko,unsicherheit,2,female,38,3
111,risiko,risikobewertung,2,female,58,5
112,risiko,gefahr,2,male,29,2
113,risiko,angst,2,female,61,5
114,risiko,börse,2,female,60,5
115,risiko,sicherheit,2,male,38,3
116,risiko,angst,2,male,44,3
117,risiko,verlust,2,female,32,2
118,risiko,verlust,2,male,49,4
119,risiko,schaden,2,female,22,1
120,risiko,wagen,2,female,44,3
121,risiko,leben,2,female,26,1
122,risiko,vermeidbar,2,female,76,6
123,risiko,trump,2,female,45,3
124,risiko,mut,2,male,41,3
125,risiko,gefühl,2,male,58,5
126,risiko,unberechenbar,2,male,68,6
127,risiko,terror,2,female,68,6
128,risiko,gefährlich,2,male,38,3
129,risiko,gefahr,2,male,45,3
130,risiko,fallschirmspringen,2,female,37,2
131,risiko,etwas wagen,2,female,54,4
132,risiko,finanzen,2,male,59,5
133,risiko,gefahr,2,male,26,1
134,risiko,straßenverkehr,2,female,59,5
135,risiko,vorsorge,2,female,28,2
136,risiko,ambitionen,2,female,36,2
137,risiko,verlust,2,female,51,4
138,risiko,explosion,2,female,26,1
139,risiko,urlaub,2,male,47,3
140,risiko,unsicher,2,male,37,2
141,risiko,fun,2,male,37,2
142,risiko,beherrschbar,2,male,76,6
143,risiko,finanzen,2,male,29,2
144,risiko,verlust,2,male,49,4
145,risiko,finanzen,2,female,48,4
146,risiko,gefahr,2,female,24,1
147,risiko,geld,2,male,44,3
148,risiko,freude,2,female,45,3
149,risiko,unfall,2,male,48,4
150,risiko,angst,2,female,57,4
151,risiko,gesundheit,2,male,54,4
152,risiko,autofahren,2,male,59,5
153,risiko,sicherheit,2,female,29,2
154,risiko,abwägung,2,male,67,5
155,risiko,schwindel,2,female,39,3
156,risiko,leben,2,male,50,4
157,risiko,mut,2,female,37,2
158,risiko,geld,2,male,63,5
159,risiko,verkehr,2,male,68,6
160,risiko,politik,2,male,38,3
161,risiko,gering,2,male,46,3
162,risiko,gesundheit,2,male,43,3
163,risiko,angst,2,female,56,4
164,risiko,verlust,2,male,49,4
165,risiko,chance,2,male,48,4
166,risiko,auto,2,male,61,5
167,risiko,schnelligkeit,2,female,61,5
168,risiko,sehr,2,female,66,5
169,risiko,ehe,2,male,27,1
170,risiko,spannend,2,male,39,3
171,risiko,schnell fahren,2,female,34,2
172,risiko,angst,2,male,26,1
173,risiko,aktie,2,male,62,5
174,risiko,unentschlossen,2,male,72,6
175,risiko,wagnis,2,female,32,2
176,risiko,straßenverkehr,2,male,46,3
177,risiko,spielfreude,2,female,43,3
178,risiko,kreis,2,female,54,4
179,risiko,menschen,2,male,54,4
180,risiko,autofahren,2,female,33,2
181,risiko,spaß,2,male,29,2
182,risiko,kick,2,male,51,4
183,risiko,verletzung,2,female,47,3
184,risiko,gefahr,2,female,56,4
185,risiko,verlust,2,male,69,6
186,risiko,schmerz,2,female,53,4
187,risiko,krankheit,2,male,27,1
188,risiko,angst,2,male,61,5
189,risiko,geld,2,female,26,1
190,risiko,failure mode and effects analysis,2,female,60,5
191,risiko,autorennen,2,male,50,4
192,risiko,nervenkitzel,2,female,39,3
193,risiko,glücksspiel,2,female,20,1
